note_id,content,create_time,create_date_time,liked_count,comments_count,shared_count,last_modify_ts,note_url,ip_location,user_id,nickname,gender,profile_url,avatar,source_keyword
5147093849606518,那妳告诉我，我用AI创作的歌曲版权归谁？归AI吗？可是我已经付费使用AI了，相当于获得了使用AI创作的权限，在AI创作的基础上，我还可以继续二创，三创，四创....那你说说，我有没有这首歌的版权？其实一谈论到『版权』这两个字，无非就是在谈论『名利』。我说过，知识产权固然重要，但要用对地方 ...全文,1742675065,2025-03-22 20:24:25+08:00,0,0,0,1742648124817,https://m.weibo.cn/detail/5147093849606518,重庆,7383248835,无所来去只相似,f,https://m.weibo.cn/u/7383248835?,"https://tvax2.sinaimg.cn/crop.0.0.720.720.180/0083FmiDly8hbn7ykait5j30k00k0jsi.jpg?KID=imgbed,tva&Expires=1742658924&ssig=DyDJq1p8KA",蜜雪冰城
5147093418117877,蜜雪冰城在我心里塌房了 ,1742674962,2025-03-22 20:22:42+08:00,0,1,0,1742648124819,https://m.weibo.cn/detail/5147093418117877,山东,2249730273,_礼拜三,m,https://m.weibo.cn/u/2249730273?,"https://tvax4.sinaimg.cn/crop.0.0.750.750.180/861828e1ly8g6q5v13085j20ku0kuab6.jpg?KID=imgbed,tva&Expires=1742658924&ssig=aZliqp6EVh",蜜雪冰城
5147093203686687,蜜雪冰城还是一如既往的火爆 ,1742674911,2025-03-22 20:21:51+08:00,0,1,0,1742648124820,https://m.weibo.cn/detail/5147093203686687,浙江,1842260427,番茄和小贝贝,f,https://m.weibo.cn/u/1842260427?,"https://tvax2.sinaimg.cn/crop.0.0.1068.1068.180/6dcea9cbly8hwq8zous92j20to0tojsw.jpg?KID=imgbed,tva&Expires=1742658924&ssig=mkKHt%2FSJw0",蜜雪冰城
5146954418096066,幸福多少钱 超过四块钱的话我就要买蜜雪冰城了 ,1742641822,2025-03-22 11:10:22+08:00,74,10,4,1742648147740,https://m.weibo.cn/detail/5146954418096066,浙江,2119763034,几木朵_,f,https://m.weibo.cn/u/2119763034?,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/7e59045aly8go38jqbq3wj20u00u0gpq.jpg?KID=imgbed,tva&Expires=1742658947&ssig=kb4Di3eRCa",蜜雪冰城
5147092750699054,点个蜜雪冰城都要领券的一群人抵制上高珠了 ,1742674803,2025-03-22 20:20:03+08:00,7,0,1,1742648147745,https://m.weibo.cn/detail/5147092750699054,浙江,5847412669,昨日淅淅,f,https://m.weibo.cn/u/5847412669?,"https://tvax2.sinaimg.cn/crop.0.0.480.480.180/006nJ99zly8hzla3l1182j30dc0dc3ys.jpg?KID=imgbed,tva&Expires=1742658947&ssig=Ba6TZ9xNZw",蜜雪冰城
5147092662099498,#315晚会# 可笑吗 蜜雪冰城被调查的时候我有多慌张 ,1742674782,2025-03-22 20:19:42+08:00,0,0,0,1742648147748,https://m.weibo.cn/detail/5147092662099498,广西,7915056266,知名不具weiqinyue,f,https://m.weibo.cn/u/7915056266?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/008DELHQly8hzpngyou71j30u00u0whe.jpg?KID=imgbed,tva&Expires=1742658947&ssig=4kWgr70Zra",蜜雪冰城
5147057511205049,雪王高能量去桃园的一天🍑这桃子看着真好吃 #蜜雪冰城溯源# #蜜桃四季春# 蜜雪冰城 蜜雪冰城的微博视频 ,1742666401,2025-03-22 18:00:01+08:00,57,20,4,1742648147750,https://m.weibo.cn/detail/5147057511205049,河南,1704709632,蜜雪冰城,m,https://m.weibo.cn/u/1704709632?,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/659bce00ly8hytc9ouqopj20go0gognf.jpg?KID=imgbed,tva&Expires=1742658947&ssig=0CQ25neG6G",蜜雪冰城
5147092427211018,蜜雪冰城(旗舰店版) ,1742674725,2025-03-22 20:18:45+08:00,0,2,0,1742648147751,https://m.weibo.cn/detail/5147092427211018,山东,7511368616,吃一个饭,f,https://m.weibo.cn/u/7511368616?,"https://tvax2.sinaimg.cn/crop.0.0.996.996.180/008ckW6Ily8gjqfe4wx8gj30ro0romz4.jpg?KID=imgbed,tva&Expires=1742658947&ssig=Stxwxm1pnM",蜜雪冰城
5147092416202049,是不是因为西江千户苗寨房租成本太高了？可是没有客流的店好多啊，店员的目光都是呆滞和死气沉沉的。而且我的想法真的能代表大家吗？虽然游客很多，但是愿意花钱去做全身精油或者泰式按摩的有多少人，大家会买杯10元的蜜雪冰城，但也许不会花二线城市的正常价格去做全身按摩。这里就要考验广告学和心理 ...全文,1742674723,2025-03-22 20:18:43+08:00,0,0,0,1742648147752,https://m.weibo.cn/detail/5147092416202049,贵州,7273964527,安安寧寧_不瘦到100斤不改名,m,https://m.weibo.cn/u/7273964527?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/007WgOsvly8hnm7ilqrwfj30e80e8dhf.jpg?KID=imgbed,tva&Expires=1742658947&ssig=WhwuUaqSNv",蜜雪冰城
5147092339657549,上一个中储粮，这次蜜雪冰城…,1742674705,2025-03-22 20:18:25+08:00,0,0,0,1742648147754,https://m.weibo.cn/detail/5147092339657549,河南,6123082206,铁块IRONBLOCK,m,https://m.weibo.cn/u/6123082206?,"https://tvax2.sinaimg.cn/crop.0.0.331.331.180/006GnPoqly8hqrech1q9cj3097097q2z.jpg?KID=imgbed,tva&Expires=1742658947&ssig=5HBdNL4w%2FC",蜜雪冰城
5147092277788941,你爱我，我爱你，蜜雪冰城甜蜜蜜～ ,1742674689,2025-03-22 20:18:09+08:00,0,0,0,1742648147756,https://m.weibo.cn/detail/5147092277788941,浙江,2494594584,桦桦何,f,https://m.weibo.cn/u/2494594584?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/94b07e18ly8hthk54dxjoj20u00u0adn.jpg?KID=imgbed,tva&Expires=1742658947&ssig=RsumTvNAy0",蜜雪冰城
5147091833457435,一个偏远的商场，蜜雪冰城五个人都搞不赢 等十分钟了 ,1742674584,2025-03-22 20:16:24+08:00,0,0,0,1742648147759,https://m.weibo.cn/detail/5147091833457435,重庆,2495663090,hellkittyss,f,https://m.weibo.cn/u/2495663090?,"https://tvax2.sinaimg.cn/crop.0.0.512.512.180/94c0cbf2ly8hzhh4lmaixj20e80e8759.jpg?KID=imgbed,tva&Expires=1742658947&ssig=SXcX%2BbNcrA",蜜雪冰城
5147064778621157,路过蜜雪冰城 消费一笔 ,1742668133,2025-03-22 18:28:53+08:00,50,15,0,1742648147761,https://m.weibo.cn/detail/5147064778621157,浙江,7280445329,郭小胖的日记,f,https://m.weibo.cn/u/7280445329?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/007WI0pzly8hn38m6snkzj30u00u0gnq.jpg?KID=imgbed,tva&Expires=1742658947&ssig=JMmKBej3cy",蜜雪冰城
5146773010520099,蜜雪冰城做得很好… 但其他怎么没… ,1742598571,2025-03-21 23:09:31+08:00,5843,237,112,1742648422679,https://m.weibo.cn/detail/5146773010520099,北京,1842706721,里神楽,f,https://m.weibo.cn/u/1842706721?,"https://tvax3.sinaimg.cn/crop.346.15.444.444.180/6dd57921ly8g92g8otr4jj20m80go0yi.jpg?KID=imgbed,tva&Expires=1742659221&ssig=fjGqdXPQ09",蜜雪冰城
5145582696662051,蜜雪冰城改成24小时营业，315之后就有护短学生提出这个建议，没想到蜜雪冰城真采纳，现在没有隔夜柠檬了，只有熬夜的柠檬。  #蜜雪冰城被曝黑料网友凭啥护短##蜜雪冰城改24小时营业# ,1742314778,2025-03-18 16:19:38+08:00,1383,57,27,1742648422683,https://m.weibo.cn/detail/5145582696662051,湖北,5665478463,扒圈小记,m,https://m.weibo.cn/u/5665478463?,"https://tva4.sinaimg.cn/crop.0.0.444.444.180/006bpLKTjw8f5vlhdthfdj30cm0ccgmj.jpg?KID=imgbed,tva&Expires=1742659221&ssig=z%2BBYnCzkUd",蜜雪冰城
5147057511205049,雪王高能量去桃园的一天🍑这桃子看着真好吃 #蜜雪冰城溯源# #蜜桃四季春# 蜜雪冰城 蜜雪冰城的微博视频 ,1742666401,2025-03-22 18:00:01+08:00,57,20,4,1742648422685,https://m.weibo.cn/detail/5147057511205049,河南,1704709632,蜜雪冰城,m,https://m.weibo.cn/u/1704709632?,"https://tvax4.sinaimg.cn/crop.0.0.600.600.180/659bce00ly8hytc9ouqopj20go0gognf.jpg?KID=imgbed,tva&Expires=1742659221&ssig=PnbZeb59mk",蜜雪冰城
5146896659122153,你们说， 蜜雪冰城被媒体咬住不放， 会不会是因为…… ,1742628051,2025-03-22 07:20:51+08:00,1661,94,384,1742648422687,https://m.weibo.cn/detail/5146896659122153,上海,2906218975,偶脚得偶还可以抢救一下,m,https://m.weibo.cn/u/2906218975?,"https://tvax4.sinaimg.cn/crop.0.0.664.664.180/ad3961dfly8gbb70s70dxj20ig0ihwfg.jpg?KID=imgbed,tva&Expires=1742659221&ssig=uE6h5DNa3t",蜜雪冰城
5146725737040337,蜜雪冰城：抱歉，我有错  网友&amp;顾客：退到我身后去，我来喷死这帮孙子！ ,1742587300,2025-03-21 20:01:40+08:00,5442,185,153,1742648422689,https://m.weibo.cn/detail/5146725737040337,四川,3689493785,谜之免女郎X,f,https://m.weibo.cn/u/3689493785?,"https://tvax3.sinaimg.cn/crop.0.0.1078.1078.180/dbe93519gy1hzfq9wuu89j20ty0tyn3k.jpg?KID=imgbed,tva&Expires=1742659221&ssig=Jz4FUIRq2g",蜜雪冰城
5146709123663128,什么叫良心？ 泰山顶上一瓶矿泉水都4块的时候， 蜜雪冰城冰鲜柠檬水才5块 ,1742583339,2025-03-21 18:55:39+08:00,1531,83,37,1742648422691,https://m.weibo.cn/detail/5146709123663128,广东,2281157913,胜利主义章北海,m,https://m.weibo.cn/u/2281157913?,"https://tvax4.sinaimg.cn/crop.0.0.232.232.180/87f7b519ly8hkt4jphc9jj206g06gjrb.jpg?KID=imgbed,tva&Expires=1742659221&ssig=C3fn5CZKgr",蜜雪冰城
5146805474429246,蜜雪冰城兼职三天喝了两杯奶茶被辞退了 ,1742606311,2025-03-22 01:18:31+08:00,1196,43,110,1742648422695,https://m.weibo.cn/detail/5146805474429246,湖南,3536826167,快乐储存所,m,https://m.weibo.cn/u/3536826167?,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/d2cfaf37ly8gr3wlqhsvlj20e80e8mxe.jpg?KID=imgbed,tva&Expires=1742659221&ssig=557hE3M4hw",蜜雪冰城
5146943145381387,#蜜雪冰城兼职三天喝了两杯奶茶被辞退了# 现在店租太贵了，蜜雪冰城也不赚钱。我总说雪王日薪只有100，时薪才8块钱，还不包吃住；远不如去深圳进富士康，包吃住，时薪20多。很多人在评论区骂我，不信，那看看这个热搜吧。  当然，低时薪，低生育率，确实不能怪雪王，底商太少，店租太贵了！一起呼吁增 ...全文,1742639134,2025-03-22 10:25:34+08:00,4,3,1,1742648422697,https://m.weibo.cn/detail/5146943145381387,北京,2194102360,冷静_1980,m,https://m.weibo.cn/u/2194102360?,"https://tvax4.sinaimg.cn/crop.0.0.500.500.180/82c75858ly8h0yhp2ymdrj20dw0dw74y.jpg?KID=imgbed,tva&Expires=1742659221&ssig=GfhiDGZeZ%2F",蜜雪冰城
5146686654778589,蜜雪冰城被曝用隔夜柠檬？网友却都集体护犊子？ 报姐的微博视频 ,1742577982,2025-03-21 17:26:22+08:00,32,2,5,1742648422698,https://m.weibo.cn/detail/5146686654778589,山东,3163152700,报姐,f,https://m.weibo.cn/u/3163152700?,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/bc89e13cly8gkt3by7jqqj20u00u0abg.jpg?KID=imgbed,tva&Expires=1742659221&ssig=tfVOSI0zVB",蜜雪冰城
5146572544544149,【浙江宣传：#蜜雪冰城为什么会被共情#】浙江宣传发布文章，谈#蜜雪冰城应该被共情吗#？有媒体在“3·15特别报道”中曝光，湖北宜昌一家蜜雪冰城门店存在使用隔夜食材和后厨卫生等问题。可令人意外的是，与近期的黄焖鸡回收剩菜、“保水虾仁”、翻新卫生巾等问题相比，消费者却对蜜雪冰城展现出了 ...全文,1742550776,2025-03-21 09:52:56+08:00,290,37,110,1742648422700,https://m.weibo.cn/detail/5146572544544149,,1744332207,钱江视频,m,https://m.weibo.cn/u/1744332207?,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/67f865afly8h8vg6w30czj20e80e8t92.jpg?KID=imgbed,tva&Expires=1742659221&ssig=jYudI8xoOp",蜜雪冰城
5147102146465557,live~ life~ 爸爸削的猕猴桃 翘边的头发 好吃的鱼粉 一个人三杯的蜜雪冰城爽 夕阳下的爸爸妈妈 妈妈的草莓蛋糕 超级好看的生日礼物包包和耳钉(已想好怎么搭配版  酒店放的金榜题名祝福(真有心喜欢！ 秀美甲(其实是不舍得洗脸妆太好看想自拍 好吃的淀粉肠学校门口的既加辣椒酱又加番茄酱的最好吃！ 我的 ...全文,1742677043,2025-03-22 20:57:23+08:00,0,0,0,1742648422702,https://m.weibo.cn/detail/5147102146465557,江西,7478052536,陳澄橙子-,f,https://m.weibo.cn/u/7478052536?,"https://tvax1.sinaimg.cn/crop.0.0.996.996.180/008a594Aly8guiobs6fq4j60ro0rp0ui02.jpg?KID=imgbed,tva&Expires=1742659221&ssig=MK%2BDxfNuWK",蜜雪冰城
5147101853123793,感觉被这个世界绑架了 水溶C为什么要五块钱一瓶 我为什么不去买蜜雪冰城 ,1742676973,2025-03-22 20:56:13+08:00,0,0,0,1742648422703,https://m.weibo.cn/detail/5147101853123793,湖北,5336297700,倩倩很奇怪,f,https://m.weibo.cn/u/5336297700?,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/005P8yNKly8hzh2pl8wr2j30u00u00u3.jpg?KID=imgbed,tva&Expires=1742659221&ssig=fcrDRJAVKE",蜜雪冰城
